VehicleNumber,Time,Longitude,Lattitude,Line
7887,2024-02-22 12:35:07,21.2437392,52.2485216,514
7889,2024-02-22 12:35:03,21.2250233,52.2236541,502
80102,2024-02-22 12:35:03,21.3030396,52.2521041,L47
80105,2024-02-22 12:34:56,21.2964443,52.4865115,L47
80106,2024-02-22 12:34:20,21.1509558,52.3103535,L27
80108,2024-02-22 12:35:02,21.1645083,52.317156,L26
80109,2024-02-22 12:35:06,21.1510608,52.3104113,L26
80111,2024-02-22 12:33:58,21.2605505,52.3486901,L38
80112,2024-02-22 12:35:07,21.2329223,52.309819,L37
80113,2024-02-22 12:33:52,21.2405695,52.3390353,L36
80114,2024-02-22 12:35:07,21.1548729,52.2969308,L43
80115,2024-02-22 12:35:06,21.1634845,52.3799926,L45
80116,2024-02-22 12:35:02,21.2212908,52.3454548,L35
80118,2024-02-22 12:35:06,21.1006173,52.326308,L40
80122,2024-02-22 12:35:02,21.10443,52.321059,L46
80124,2024-02-22 12:33:45,20.9847295,52.0039355,L32
80125,2024-02-22 12:34:11,21.2214649,52.344669,L40
8300,2024-02-22 12:34:53,21.095433,52.230616,148
8301,2024-02-22 12:35:07,20.9959631,52.1701058,138
8303,2024-02-22 12:35:05,21.0536416,52.226215,138
8304,2024-02-22 12:35:06,21.0212841,52.1589306,136
8305,2024-02-22 12:35:07,21.0038261,52.1778925,317
8306,2024-02-22 12:35:01,20.974188,52.218513,187
8308,2024-02-22 12:35:04,21.0843466,52.1678616,317
8309,2024-02-22 12:34:53,20.996468,52.187706,136
8310,2024-02-22 12:35:03,20.9968499,52.187809,193
8311,2024-02-22 12:35:04,20.9951706,52.1701686,174
8312,2024-02-22 12:35:01,21.0260855,52.1997738,172
8313,2024-02-22 12:34:55,21.044703,52.149281,148
8314,2024-02-22 12:35:02,21.0541878,52.2264958,141
8316,2024-02-22 12:34:54,21.087371,52.244798,148
8317,2024-02-22 12:35:00,21.0484323,52.1782055,172
8318,2024-02-22 12:35:04,21.1770608,52.25697,143
8319,2024-02-22 12:35:06,21.0187663,52.1071576,709
8320,2024-02-22 12:35:03,21.067635,52.1701348,522
8321,2024-02-22 12:35:04,21.0592493,52.131277,504
8322,2024-02-22 12:34:51,20.997969,52.186108,E-2
8323,2024-02-22 12:35:10,20.9964563,52.186086,401
8324,2024-02-22 12:35:10,21.0927515,52.1168165,519
8326,2024-02-22 12:35:03,21.0571616,52.1803071,522
8327,2024-02-22 12:35:06,21.0329995,52.2013781,501
8328,2024-02-22 12:35:05,21.0256585,52.0754375,709
8329,2024-02-22 12:35:06,21.0019,52.178295,165
8331,2024-02-22 12:34:04,20.9972315,52.1877496,162
8334,2024-02-22 12:35:05,20.8977865,52.1957568,401
8335,2024-02-22 12:35:03,21.0448398,52.149528,148
8336,2024-02-22 12:35:05,21.0043051,52.2298323,504
8337,2024-02-22 12:35:10,21.0389823,52.1975636,522
8338,2024-02-22 12:35:09,20.9969566,52.1877171,727
8340,2024-02-22 12:34:59,21.0099691,52.229584,501
8342,2024-02-22 12:34:47,21.0274317,52.0673767,724
8344,2024-02-22 12:35:03,21.00279,52.2291867,522
8345,2024-02-22 12:34:48,21.011303,52.074161,710
8346,2024-02-22 12:34:50,20.997493,52.187606,174
8348,2024-02-22 12:34:50,20.971098,52.213123,136
8350,2024-02-22 12:35:00,20.96505,52.2476883,106
8352,2024-02-22 12:34:57,21.0224317,52.2070267,522
8353,2024-02-22 12:34:49,21.068796,52.128965,504
8355,2024-02-22 12:35:03,21.1178767,52.07926,710
8356,2024-02-22 12:35:00,21.0141783,52.1832433,174
8357,2024-02-22 12:34:50,21.004798,52.171473,174
8358,2024-02-22 12:35:07,21.036224,52.0766092,710
8360,2024-02-22 12:34:53,21.1144883,52.1021067,710
8362,2024-02-22 12:35:00,21.001545,52.1941017,168
8363,2024-02-22 12:35:05,21.14306,52.237435,402
8364,2024-02-22 12:35:06,21.027581,52.259608,162
8365,2024-02-22 12:35:06,20.9789136,52.1687208,148
8366,2024-02-22 12:34:47,20.995893,52.188011,308
8397,2024-02-22 12:34:50,21.1175433,52.2442417,202
8398,2024-02-22 12:34:55,21.3403633,52.2179733,704
8399,2024-02-22 12:35:03,21.1024533,52.22193,507
8442,2024-02-22 12:35:07,21.0214024,52.2309612,180
8445,2024-02-22 12:35:08,20.963711,52.207699,128
8446,2024-02-22 12:35:07,21.062988,52.325184,132
8447,2024-02-22 12:35:07,20.921091,52.376575,723
8448,2024-02-22 12:35:05,20.928207,52.292366,511
8450,2024-02-22 12:35:07,21.087963,52.244793,145
8451,2024-02-22 12:35:04,21.028809,52.357277,705
8452,2024-02-22 12:35:06,21.058292,52.236198,509
8453,2024-02-22 12:35:08,21.0470564,52.2641897,120
8454,2024-02-22 12:35:08,21.053497,52.351337,120
8455,2024-02-22 12:35:08,21.062523,52.192566,162
8459,2024-02-22 12:35:04,20.947542,52.348667,731
8460,2024-02-22 12:35:01,21.1113822,52.2821394,245
8463,2024-02-22 12:34:53,21.048221,52.264351,500
8465,2024-02-22 12:35:08,21.0302849,52.2881922,145
8500,2024-02-22 12:34:57,21.0245317,52.2192717,143
8501,2024-02-22 12:35:05,21.018096,52.133063,709
8502,2024-02-22 12:35:00,21.068038,52.128981,724
8503,2024-02-22 12:34:49,21.024406,52.180018,709
8504,2024-02-22 12:35:02,20.9874533,52.2095817,504
8505,2024-02-22 12:35:04,20.987856,52.210394,136
8508,2024-02-22 12:34:58,21.0694733,52.1656717,217
8509,2024-02-22 12:35:00,21.021309,52.080561,709
8510,2024-02-22 12:34:52,21.025583,52.077874,727
8512,2024-02-22 12:35:07,20.979846,52.183391,504
8513,2024-02-22 12:35:02,21.049031,52.17795,501
8518,2024-02-22 12:35:07,21.0024667,52.1581983,165
8520,2024-02-22 12:34:59,21.024183,52.179856,165
8522,2024-02-22 12:34:55,21.047975,52.17808,501
8523,2024-02-22 12:34:55,21.03046,52.2066367,501
8525,2024-02-22 12:34:57,21.074584,52.133046,710
8526,2024-02-22 12:34:59,20.997078,52.185841,165
8528,2024-02-22 12:34:56,21.0012583,52.1781933,504
8530,2024-02-22 12:35:02,21.0003867,52.1741267,165
8531,2024-02-22 12:34:59,21.0154717,52.2234333,522
8535,2024-02-22 12:35:05,21.053373,52.183976,519
8536,2024-02-22 12:35:06,21.031981,52.149641,504
8538,2024-02-22 12:35:07,21.0240383,52.179995,709
8539,2024-02-22 12:34:55,21.117751,52.093674,742
8541,2024-02-22 12:35:05,20.99709,52.186113,162
8542,2024-02-22 12:34:53,21.02411,52.180015,727
8544,2024-02-22 12:35:06,21.1185733,52.079085,710
8545,2024-02-22 12:35:07,21.0337981,52.2270066,162
8547,2024-02-22 12:34:58,20.8811733,52.19754,401
8549,2024-02-22 12:35:03,21.0801683,52.157635,522
8551,2024-02-22 12:35:03,20.996991,52.185781,148
8554,2024-02-22 12:35:05,21.03464,52.2024267,141
8556,2024-02-22 12:35:05,21.0513833,52.1459717,217
8557,2024-02-22 12:35:06,20.99354,52.1788533,402
8558,2024-02-22 12:35:04,21.0684917,52.1292133,504
8559,2024-02-22 12:35:03,20.9364233,52.2015933,517
8561,2024-02-22 12:35:04,21.005286,52.229508,507
8562,2024-02-22 12:34:50,21.202923,52.224424,502
8563,2024-02-22 12:34:54,21.117905,52.233556,525
8564,2024-02-22 12:35:07,21.1074008,52.2485696,102
8566,2024-02-22 12:35:05,21.1549,52.2262483,525
8567,2024-02-22 12:34:51,21.217958,52.215935,502
8568,2024-02-22 12:34:55,20.9936267,52.178995,402
8569,2024-02-22 12:35:00,20.940565,52.3269033,509
8570,2024-02-22 12:35:03,21.052459,52.226031,525
8571,2024-02-22 12:35:03,21.004626,52.229909,507
8572,2024-02-22 12:34:59,21.113595,52.234633,525
8573,2024-02-22 12:35:03,21.11809,52.2336183,509
8574,2024-02-22 12:35:06,20.9958067,52.1929083,168
8577,2024-02-22 12:35:05,21.1965917,52.2082933,525
8578,2024-02-22 12:34:53,21.015525,52.2186217,502
8579,2024-02-22 12:34:53,21.065263,52.252131,102
8582,2024-02-22 12:35:02,21.085911,52.260581,138
8583,2024-02-22 12:35:06,21.029331,52.351419,735
8585,2024-02-22 12:35:01,21.0028333,52.2907183,112
8586,2024-02-22 12:34:55,21.0356333,52.25507,120
8587,2024-02-22 12:35:06,21.0613717,52.2696033,190
8590,2024-02-22 12:34:55,21.043053,52.274875,500
8592,2024-02-22 12:35:05,21.02006,52.268095,509
8593,2024-02-22 12:35:06,21.043906,52.265851,509
8595,2024-02-22 12:35:05,21.0375583,52.2523867,162
8800,2024-02-22 12:35:03,21.045425,52.1919835,148
8801,2024-02-22 12:34:59,20.9973256,52.1869678,143
8802,2024-02-22 12:35:07,21.1005028,52.2606778,138
8805,2024-02-22 12:35:06,20.9652983,52.2478905,136
8806,2024-02-22 12:35:03,20.9969831,52.186925,141
8807,2024-02-22 12:35:05,21.0462365,52.2157965,141
8808,2024-02-22 12:35:02,20.9978518,52.1877345,193
8809,2024-02-22 12:35:04,21.0934056,52.2247673,148
8810,2024-02-22 12:34:51,21.048231,52.178109,172
8812,2024-02-22 12:35:01,20.9967168,52.1877671,143
8814,2024-02-22 12:35:00,21.0360936,52.2535686,509
8815,2024-02-22 12:35:07,20.989931,52.2210963,504
8816,2024-02-22 12:35:03,20.9780655,52.1695606,148
8817,2024-02-22 12:35:05,20.9971791,52.1877893,504
8818,2024-02-22 12:34:58,21.001266,52.228859,174
8820,2024-02-22 12:35:02,21.0445493,52.2655658,E-2
8821,2024-02-22 12:35:02,21.0019915,52.1968235,138
8823,2024-02-22 12:35:01,21.0541623,52.234272,138
8824,2024-02-22 12:35:04,21.046115,52.1500123,136
8825,2024-02-22 12:35:03,21.0174315,52.1563625,504
8826,2024-02-22 12:35:03,20.9529776,52.2125356,187
8827,2024-02-22 12:35:05,21.1129756,52.2362931,182
8828,2024-02-22 12:35:06,21.1160491,52.2335576,411
8833,2024-02-22 12:34:50,21.015246,52.217309,151
8835,2024-02-22 12:35:05,21.0893683,52.2359791,502
8836,2024-02-22 12:35:06,20.9925311,52.2163745,143
8837,2024-02-22 12:35:07,20.9727041,52.2190558,182
8841,2024-02-22 12:35:07,21.0155227,52.217058,520
8843,2024-02-22 12:35:08,21.04539,52.2200758,187
8844,2024-02-22 12:35:04,21.117961,52.2383665,704
8846,2024-02-22 12:35:07,21.109493,52.2408636,143
8848,2024-02-22 12:34:59,21.015779,52.2222235,502
8850,2024-02-22 12:35:02,21.0511163,52.2257075,143
8851,2024-02-22 12:34:49,21.177043,52.262031,143
8852,2024-02-22 12:35:02,21.0265721,52.2330585,158
8853,2024-02-22 12:35:02,21.1609811,52.2588385,143
8854,2024-02-22 12:35:06,21.0345576,52.2216793,520
8856,2024-02-22 12:35:02,20.924901,52.3918655,723
8857,2024-02-22 12:34:54,21.0463018,52.2652763,E-2
8858,2024-02-22 12:35:06,21.0119578,52.2615688,500
8861,2024-02-22 12:35:02,21.0911596,52.3062923,140
8863,2024-02-22 12:35:05,21.0850938,52.3219231,240
8864,2024-02-22 12:35:00,21.0008185,52.2912536,731
8865,2024-02-22 12:34:54,21.035748,52.256025,162
8867,2024-02-22 12:35:05,21.0684211,52.3234208,527
8868,2024-02-22 12:34:55,20.995449,52.170181,138
8869,2024-02-22 12:35:01,21.052356,52.2527928,512
8871,2024-02-22 12:35:01,21.0455061,52.2652976,527
8873,2024-02-22 12:34:49,21.044913,52.265161,731
8878,2024-02-22 12:35:02,21.074808,52.2872118,512
8879,2024-02-22 12:35:02,20.9457301,52.4123283,731
8881,2024-02-22 12:35:05,21.0146785,52.1935776,174
8882,2024-02-22 12:35:01,20.997439,52.1874101,193
8883,2024-02-22 12:34:58,21.0514525,52.196719,148
8884,2024-02-22 12:35:06,21.070303,52.162508,217
8885,2024-02-22 12:34:43,20.9963991,52.1875053,E-2
8886,2024-02-22 12:35:04,21.005051,52.22102,174
8887,2024-02-22 12:34:59,20.9970576,52.1869021,187
8888,2024-02-22 12:34:57,20.960255,52.215973,172
8889,2024-02-22 12:35:03,21.0020975,52.1789986,136
8890,2024-02-22 12:35:02,20.959041,52.189726,141
8891,2024-02-22 12:35:01,20.9963528,52.1867878,522
8892,2024-02-22 12:35:05,21.0176211,52.0669271,709
8893,2024-02-22 12:35:02,20.8620353,52.1909946,187
8894,2024-02-22 12:35:06,21.0843198,52.1666341,317
8895,2024-02-22 12:35:02,21.0318213,52.1499786,504
8896,2024-02-22 12:35:04,20.9593211,52.1899853,141
8897,2024-02-22 12:34:17,20.9928458,52.2163928,143
8898,2024-02-22 12:35:06,21.0558183,52.1490411,136
8899,2024-02-22 12:35:04,20.996759,52.186903,136
9061,2024-02-22 12:34:38,20.952461,52.317005,133
9062,2024-02-22 12:35:04,21.08791,52.286537,262
9064,2024-02-22 12:35:06,21.176115,52.184231,161
9066,2024-02-22 12:34:45,21.032001,52.329742,104
9068,2024-02-22 12:35:06,21.032536,52.315807,332
9069,2024-02-22 12:34:58,21.001036,52.29155,211
9070,2024-02-22 12:35:02,21.171755,52.181393,161
9073,2024-02-22 12:34:50,21.040432,52.308453,104
9076,2024-02-22 12:34:44,21.003731,52.311031,314
9078,2024-02-22 12:35:07,20.998367,52.317783,314
9082,2024-02-22 12:34:36,20.945509,52.349758,211
9083,2024-02-22 12:35:05,21.053699,52.276321,262
9084,2024-02-22 12:34:47,21.061565,52.361835,314
9088,2024-02-22 12:34:36,20.952702,52.317268,314
9089,2024-02-22 12:35:02,20.947258,52.340096,900
9090,2024-02-22 12:35:02,20.962053,52.315277,211
9094,2024-02-22 12:35:05,20.942772,52.332256,211
9201,2024-02-22 12:35:04,21.1497535,52.2272166,305
9202,2024-02-22 12:34:45,21.0843036,52.1644715,164
9203,2024-02-22 12:35:04,20.9250473,52.2605898,201
9204,2024-02-22 12:35:07,20.9448382,52.2657864,201
9205,2024-02-22 12:34:43,20.928623,52.291055,203
9206,2024-02-22 12:35:07,21.038156,52.1534113,239
9207,2024-02-22 12:35:07,20.9488233,52.3256991,133
9208,2024-02-22 12:35:07,20.9251706,52.3483395,211
9210,2024-02-22 12:35:05,20.9639,52.323161,211
9211,2024-02-22 12:35:07,20.9810408,52.132878,209
9212,2024-02-22 12:35:06,20.8904552,52.2049812,239
9214,2024-02-22 12:35:07,20.883048,52.2063516,201
9215,2024-02-22 12:35:07,21.084154,52.165145,264
9219,2024-02-22 12:35:03,20.8969318,52.230581,349
9220,2024-02-22 12:35:03,20.9765416,52.3508513,133
9226,2024-02-22 12:35:07,20.9460912,52.2390251,201
9227,2024-02-22 12:35:06,21.0377081,52.1538429,239
9228,2024-02-22 12:35:07,21.0178685,52.1309606,209
9229,2024-02-22 12:35:05,20.9902515,52.3025566,211
9230,2024-02-22 12:35:07,20.927924,52.2842653,203
9231,2024-02-22 12:35:07,20.8829461,52.206257,211
9232,2024-02-22 12:35:05,20.882748,52.207174,999
9242,2024-02-22 12:35:04,20.866108,52.2769388,Z12
9245,2024-02-22 12:35:05,21.0851986,52.1932855,164
9251,2024-02-22 12:35:07,20.88269,52.2058246,203
9252,2024-02-22 12:35:07,21.1348245,52.1486996,164
9253,2024-02-22 12:35:07,20.9364622,52.2678935,201
9301,2024-02-22 12:35:04,21.119263,52.237854,142
9302,2024-02-22 12:35:00,21.04347,52.083832,739
9303,2024-02-22 12:35:03,21.021757,52.17802,739
9304,2024-02-22 12:35:07,21.039701,52.080509,739
9311,2024-02-22 12:35:03,21.036797,52.162045,179
9312,2024-02-22 12:35:07,21.205414,52.167023,142
9315,2024-02-22 12:35:03,21.027287,52.259563,135
9317,2024-02-22 12:35:03,21.060663,52.148121,179
9318,2024-02-22 12:35:06,21.033607,52.155586,179
9320,2024-02-22 12:35:05,21.068567,52.128902,179
9321,2024-02-22 12:35:03,21.065397,52.327938,256
9322,2024-02-22 12:35:07,21.096485,52.232399,135
9323,2024-02-22 12:35:05,21.101088,52.240677,135
9325,2024-02-22 12:35:01,21.222702,52.219952,198
9327,2024-02-22 12:35:06,21.176334,52.256809,196
9328,2024-02-22 12:35:06,21.025026,52.143765,179
9329,2024-02-22 12:35:03,21.178141,52.257736,196
9330,2024-02-22 12:35:03,21.026678,52.098583,739
9331,2024-02-22 12:35:03,21.051943,52.292629,256
9334,2024-02-22 12:35:03,21.223593,52.253773,198
9335,2024-02-22 12:34:59,21.017139,52.165726,739
9336,2024-02-22 12:35:04,21.068865,52.246304,135
9337,2024-02-22 12:35:07,21.077719,52.267868,256
9338,2024-02-22 12:35:03,21.034557,52.155945,179
9339,2024-02-22 12:35:00,21.036112,52.261597,135
9340,2024-02-22 12:35:07,21.242271,52.16991,142
9342,2024-02-22 12:35:02,21.229918,52.216534,198
9343,2024-02-22 12:35:05,21.048531,52.247417,135
9344,2024-02-22 12:35:07,21.018555,52.112988,739
9345,2024-02-22 12:35:04,21.077497,52.268494,106
9346,2024-02-22 12:35:06,21.050034,52.137554,179
9348,2024-02-22 12:34:47,21.053528,52.15411,179
9350,2024-02-22 12:35:04,21.077686,52.26791,356
9354,2024-02-22 12:35:04,21.032646,52.143055,179
9356,2024-02-22 12:35:07,21.051294,52.135612,179
9359,2024-02-22 12:35:07,21.0882,52.244659,142
9405,2024-02-22 12:34:53,20.943604,52.338326,516
9411,2024-02-22 12:34:57,20.990866,52.225479,157
9412,2024-02-22 12:35:04,20.952276,52.316914,152
9414,2024-02-22 12:35:05,20.978544,52.228428,103
9415,2024-02-22 12:35:02,20.972273,52.254887,103
9416,2024-02-22 12:34:44,21.030285,52.293613,326
9417,2024-02-22 12:35:05,20.938513,52.338879,516
9420,2024-02-22 12:35:01,20.972267,52.320969,516
9421,2024-02-22 12:34:55,20.969437,52.324409,152
9422,2024-02-22 12:34:50,20.987724,52.239326,157
9423,2024-02-22 12:34:34,20.989971,52.235905,157
9424,2024-02-22 12:35:07,20.989487,52.224583,157
9427,2024-02-22 12:35:00,20.987116,52.335011,152
9428,2024-02-22 12:35:07,20.945616,52.265163,103
9430,2024-02-22 12:35:05,21.000919,52.291191,516
9431,2024-02-22 12:35:06,20.92691,52.290237,103
9433,2024-02-22 12:34:57,21.039333,52.3265,152
9435,2024-02-22 12:35:05,20.994606,52.254051,157
9436,2024-02-22 12:35:04,20.975704,52.28997,157
9437,2024-02-22 12:35:02,20.97118,52.320709,516
9438,2024-02-22 12:35:06,21.060354,52.315079,152
9439,2024-02-22 12:34:45,20.972517,52.281792,157
9440,2024-02-22 12:35:06,20.970133,52.209564,157
9441,2024-02-22 12:34:59,21.066887,52.33905,234
9442,2024-02-22 12:34:04,20.983379,52.307716,326
9444,2024-02-22 12:35:05,20.938152,52.292145,103
9445,2024-02-22 12:34:59,21.013954,52.31052,234
9446,2024-02-22 12:35:04,21.055037,52.324802,234
9447,2024-02-22 12:34:42,20.965403,52.238125,103
9448,2024-02-22 12:35:07,21.054909,52.340725,326
9450,2024-02-22 12:35:07,20.963882,52.207958,157
9451,2024-02-22 12:35:06,21.049358,52.322018,326
9452,2024-02-22 12:34:59,20.948069,52.277828,103
9453,2024-02-22 12:35:04,20.985998,52.334351,176
9455,2024-02-22 12:35:04,20.982811,52.273312,157
9456,2024-02-22 12:34:47,20.991591,52.326698,176
9457,2024-02-22 12:34:38,20.984951,52.308357,326
946,2024-02-22 12:35:04,21.2045893,52.1594785,146
9501,2024-02-22 12:35:05,20.968034,52.271965667,121
9502,2024-02-22 12:35:03,20.883298333,52.206085333,102
9503,2024-02-22 12:35:07,20.905569167,52.239154333,149
9506,2024-02-22 12:35:05,20.957088667,52.282336333,121
9507,2024-02-22 12:35:03,20.869653833,52.249444333,149
9508,2024-02-22 12:35:06,20.906790667,52.238685667,149
9509,2024-02-22 12:34:58,20.982542333,52.221472,159
9510,2024-02-22 12:35:05,20.750975833,52.230804833,743
9511,2024-02-22 12:35:05,20.9606825,52.214473333,159
9512,2024-02-22 12:35:03,21.034160667,52.156230833,737
9515,2024-02-22 12:35:06,20.9244775,52.281455333,121
9516,2024-02-22 12:35:05,20.883198667,52.196402167,194
9519,2024-02-22 12:35:06,20.913546333,52.209027833,194
9520,2024-02-22 12:35:04,20.874829833,52.2003685,194
9522,2024-02-22 12:35:07,20.899896667,52.199084167,220
9525,2024-02-22 12:35:06,20.9146455,52.251601,220
9529,2024-02-22 12:35:03,21.028829,52.224272833,159
9531,2024-02-22 12:35:05,21.067418,52.203137667,159
9533,2024-02-22 12:35:05,20.900865167,52.239502667,743
9534,2024-02-22 12:35:04,20.980161833,52.1327035,715
9536,2024-02-22 12:35:06,21.036946,52.162018833,715
9537,2024-02-22 12:35:07,20.953591667,52.145206333,715
9539,2024-02-22 12:35:04,20.925094833,52.260788833,220
9540,2024-02-22 12:35:08,21.018194333,52.131044333,737
9543,2024-02-22 12:35:04,20.860150167,52.268596167,712
9545,2024-02-22 12:35:07,20.930612,52.2249995,194
9547,2024-02-22 12:35:06,20.9304915,52.163929833,707
9548,2024-02-22 12:35:07,20.918265833,52.177126167,220
9549,2024-02-22 12:35:06,20.883285833,52.206151333,311
9551,2024-02-22 12:35:06,20.896423333,52.217185333,220
9552,2024-02-22 12:35:04,20.883632167,52.205883167,220
9553,2024-02-22 12:35:05,20.897649167,52.056436167,737
9554,2024-02-22 12:35:07,21.050110167,52.207389667,159
9556,2024-02-22 12:35:02,21.0852065,52.193232167,159
9557,2024-02-22 12:35:05,21.016819667,52.223410667,159
9558,2024-02-22 12:35:06,20.916132167,52.219246,194
9559,2024-02-22 12:35:05,20.897882833,52.256170833,220
9560,2024-02-22 12:35:07,20.954630667,52.211933833,159
9671,2024-02-22 12:35:00,21.054953,52.27491,212
9672,2024-02-22 12:35:04,21.048727,52.340237,226
9675,2024-02-22 12:35:06,21.057774,52.305862,226
9679,2024-02-22 12:35:06,20.877201,52.293942,110
9685,2024-02-22 12:35:03,21.031206,52.293549,204
9686,2024-02-22 12:35:04,21.030571,52.293617,226
9689,2024-02-22 12:35:07,21.056758,52.3018979,212
9693,2024-02-22 12:35:07,20.884682,52.321674,110
9694,2024-02-22 12:35:04,20.992029,52.300617,736
9696,2024-02-22 12:35:07,21.026966,52.259708,212
9697,2024-02-22 12:35:06,21.042608,52.292362,212
9698,2024-02-22 12:35:07,21.078619,52.322529,204
9699,2024-02-22 12:35:05,21.046009,52.272522,212
9801,2024-02-22 12:35:07,20.883553,52.20586,167
9802,2024-02-22 12:35:01,21.014496,52.22542,131
9803,2024-02-22 12:34:56,21.043801,52.17464,185
9804,2024-02-22 12:34:52,21.060402,52.212372,167
9805,2024-02-22 12:35:05,21.038201,52.23476,185
9806,2024-02-22 12:35:04,20.883362,52.20647,131
9807,2024-02-22 12:34:03,21.05315,52.196396,185
9808,2024-02-22 12:35:03,20.88354,52.20586,167
9810,2024-02-22 12:35:07,20.882912,52.20694,185
9811,2024-02-22 12:35:07,21.04873,52.2065,131
9812,2024-02-22 12:35:07,21.083954,52.168152,131
9813,2024-02-22 12:35:06,21.052262,52.1964,131
9814,2024-02-22 12:35:04,21.01575,52.2157,131
9815,2024-02-22 12:35:07,21.038704,52.146332,185
9816,2024-02-22 12:35:08,20.883011,52.2072,185
9817,2024-02-22 12:35:03,21.014603,52.2253,131
9818,2024-02-22 12:35:05,20.9873,52.216416,167
9819,2024-02-22 12:35:07,20.883431,52.206421,185
9820,2024-02-22 12:35:07,20.8826,52.20768,185
9821,2024-02-22 12:35:07,20.88239,52.207413,817
9822,2024-02-22 12:35:07,21.047974,52.209641,167
9823,2024-02-22 12:35:06,21.03841,52.168641,185
9824,2024-02-22 12:35:07,21.047013,52.21204,185
9825,2024-02-22 12:35:04,20.883484,52.206254,817
9826,2024-02-22 12:35:07,21.005082,52.2161,167
9827,2024-02-22 12:35:04,20.97741,52.21155,167
9828,2024-02-22 12:35:03,20.940575,52.23665,167
9829,2024-02-22 12:35:05,21.021813,52.21389,167
9830,2024-02-22 12:35:07,21.003922,52.22838,131
9831,2024-02-22 12:35:08,21.069024,52.181351,131
9832,2024-02-22 12:35:06,21.035744,52.14086,185
9833,2024-02-22 12:35:01,20.882782,52.207551,817
9834,2024-02-22 12:35:07,20.90851,52.239014,167
9835,2024-02-22 12:35:06,20.952393,52.2276,167
9836,2024-02-22 12:35:06,21.022004,52.142624,185
9837,2024-02-22 12:35:07,20.8983307,52.25223,167
9838,2024-02-22 12:35:03,20.88241,52.20694,167
9839,2024-02-22 12:35:06,21.068841,52.18149,131
9840,2024-02-22 12:34:46,21.017144,52.24956,185
9841,2024-02-22 12:35:05,20.88328,52.20658,185
9842,2024-02-22 12:35:08,21.0829168,52.2082811,167
9843,2024-02-22 12:35:07,20.883637,52.2057801,131
9844,2024-02-22 12:35:05,21.04984,52.20153,131
9845,2024-02-22 12:35:02,20.97579,52.28971,185
9846,2024-02-22 12:35:06,20.972329,52.28594,185
9847,2024-02-22 12:35:07,20.974686,52.27912,185
9848,2024-02-22 12:35:07,20.88237,52.2076,131
9849,2024-02-22 12:35:05,21.004052,52.22988,131
9850,2024-02-22 12:35:07,21.057587,52.19225,131
9851,2024-02-22 12:35:06,20.885087,52.264603,167
9852,2024-02-22 12:35:07,20.88331,52.20636,167
9853,2024-02-22 12:35:07,20.883042,52.206452,167
9854,2024-02-22 12:35:03,21.026207,52.21372,131
9901,2024-02-22 12:34:43,20.878584,52.286987,210
9902,2024-02-22 12:34:58,20.87467,52.278519,114
9903,2024-02-22 12:34:33,20.78153,52.30146,210
9904,2024-02-22 12:35:06,20.963778,52.207806,186
9905,2024-02-22 12:35:07,20.974958,52.277874,186
9906,2024-02-22 12:34:50,20.954504,52.253094,186
9909,2024-02-22 12:35:07,20.974737,52.316639,186
9910,2024-02-22 12:34:47,20.870831,52.288082,210
9911,2024-02-22 12:35:06,21.018923,52.173584,193
9913,2024-02-22 12:35:06,20.87476,52.278328,114
9915,2024-02-22 12:35:06,20.925383,52.272892,114
9918,2024-02-22 12:35:03,20.963839,52.207821,186
9919,2024-02-22 12:35:05,20.977636,52.210579,186
9922,2024-02-22 12:35:04,20.927849,52.291206,114
9926,2024-02-22 12:34:52,20.928328,52.290993,210
9927,2024-02-22 12:35:07,20.956476,52.230041,186
9928,2024-02-22 12:34:44,20.941456,52.332645,186
9930,2024-02-22 12:34:50,20.971478,52.264519,114
9933,2024-02-22 12:35:03,21.003744,52.291527,186
9934,2024-02-22 12:34:39,21.014519,52.293617,114
9935,2024-02-22 12:35:03,21.041822,52.300201,114
9936,2024-02-22 12:34:24,20.973782,52.31889,186
9937,2024-02-22 12:35:03,21.004393,52.171124,193
9940,2024-02-22 12:35:02,20.942236,52.334148,186
9941,2024-02-22 12:35:07,21.042896,52.155945,193
9944,2024-02-22 12:35:07,21.04174,52.300194,114
9945,2024-02-22 12:34:41,20.927988,52.291206,210
9946,2024-02-22 12:35:04,21.047453,52.162914,193
9947,2024-02-22 12:35:04,20.922827,52.308674,114
9949,2024-02-22 12:34:35,21.015579,52.295708,114
9950,2024-02-22 12:35:04,21.03689,52.161957,193
9951,2024-02-22 12:34:41,20.927116,52.283676,114
9952,2024-02-22 12:34:54,20.935362,52.29903,150
9953,2024-02-22 12:34:47,20.767826,52.308113,210
9954,2024-02-22 12:35:07,20.968893,52.213902,186
9955,2024-02-22 12:34:53,20.968145,52.265465,114
1000,2024-02-22 12:36:04,21.1584571,52.2128466,213
1001,2024-02-22 12:36:07,21.2208726,52.1624516,213
1003,2024-02-22 12:36:04,21.1102283,52.2127851,213
1004,2024-02-22 12:35:58,21.073325,52.254513,311
1005,2024-02-22 12:35:58,21.1422016,52.1902648,219
1007,2024-02-22 12:36:08,21.1022831,52.2228648,219
10071,2024-02-22 12:36:07,20.9301235,52.3950676,L-8
10072,2024-02-22 12:36:06,21.0346663,52.4202806,L31
10073,2024-02-22 12:36:05,20.9379305,52.3754226,L49
